Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value
2022,198999.0,"Field Crops, Unspecified",111,Ventura,1300.0,,,,,1924000.0
2022,198999.0,"Field Crops, Unspecified",113,Yolo,5570.0,,,,,13984000.0
2022,198999.0,"Field Crops, Unspecified",115,Yuba,4990.0,,,,,13437000.0
2022,198999.0,"Field Crops, Unspecified",998,Sum of Others,56300.0,,,,,62100000.0
2022,198999.0,"Field Crops, Unspecified",999,State Total,153876.0,,,,,188229900.0
2022,225999.0,"Figs, Dried",39,Madera,4600.0,1.96,9020.0,2927.72,Tons,26408000.0
2022,225999.0,"Figs, Dried",998,Sum of Others,1890.0,,,,,10486000.0
2022,225999.0,"Figs, Dried",999,State Total,6490.0,1.96,9020.0,2927.72,Tons,36894000.0
2022,933179.0,"Forest Products, Firewood",29,Kern,,,2000.0,385.0,Cord,770000.0
2022,933179.0,"Forest Products, Firewood",47,Merced,,,22900.0,194.1,Cord,4445000.0
2022,933179.0,"Forest Products, Firewood",73,San Diego,,,,,,875000.0
2022,933179.0,"Forest Products, Firewood",77,San Joaquin,,,96600.0,173.91,Cord,16800000.0
2022,933179.0,"Forest Products, Firewood",109,Tuolumne,,,,,,14600.0
2022,933179.0,"Forest Products, Firewood",998,Sum of Others,,,,,,400.0
2022,933179.0,"Forest Products, Firewood",999,State Total,,,121500.0,181.19,Cord,22905000.0
2022,218899.0,"Fruits & Nuts, Unspecified",39,Madera,,,4000.0,275.0,Cord,1100000.0
2022,218899.0,"Fruits & Nuts, Unspecified",99,Stanislaus,,,57300.0,340.26,Cord,19497000.0
2022,218899.0,"Fruits & Nuts, Unspecified",999,State Total,,,61300.0,336.0,Cord,20597000.0
2022,939999.0,"Forest Products, Unspecified",39,Madera,,,,,,924000.0
2022,939999.0,"Forest Products, Unspecified",43,Mariposa,,,,,,198000.0
2022,939999.0,"Forest Products, Unspecified",51,Mono,,,,,,13500.0
2022,939999.0,"Forest Products, Unspecified",107,Tulare,,,,,,2993000.0
2022,939999.0,"Forest Products, Unspecified",109,Tuolumne,,,,,,7869000.0
2022,939999.0,"Forest Products, Unspecified",998,Sum of Others,,,,,,2000.0
2022,939999.0,"Forest Products, Unspecified",999,State Total,,,,,,11999500.0
2022,933999.0,"Forest Products, Lumber",5,Amador,,,1020.0,38.82,Mbf,39600.0
2022,933999.0,"Forest Products, Lumber",7,Butte,,,80800.0,55.48,Mbf,4483000.0
2022,933999.0,"Forest Products, Lumber",9,Calaveras,,,1370.0,66.5,Mbf,91100.0
2022,933999.0,"Forest Products, Lumber",17,El Dorado,,,128000.0,62.3,Mbf,7974000.0
2022,933999.0,"Forest Products, Lumber",19,Fresno,,,13900.0,41.37,Mbf,575000.0
2022,933999.0,"Forest Products, Lumber",23,Humboldt,,,234000.0,424.22,Mbf,99267000.0
2022,933999.0,"Forest Products, Lumber",33,Lake,,,14.0,195.0,MBF,2730.0
2022,933999.0,"Forest Products, Lumber",35,Lassen,,,70700.0,50.49,Mbf,3570000.0
2022,933999.0,"Forest Products, Lumber",39,Madera,,,324.0,3.09,Mbf,1000.0
2022,933999.0,"Forest Products, Lumber",45,Mendocino,,,83200.0,406.33,,33807000.0
2022,933999.0,"Forest Products, Lumber",49,Modoc,,,7650.0,41.83,Mbf,320000.0
2022,933999.0,"Forest Products, Lumber",57,Nevada,,,2980.0,110.07,mbf,328000.0
2022,933999.0,"Forest Products, Lumber",61,Placer,,,9670.0,74.46,mbf,720000.0
2022,933999.0,"Forest Products, Lumber",63,Plumas,,,384000.0,62.51,Mbf,24003000.0
2022,933999.0,"Forest Products, Lumber",81,San Mateo,,,10100.0,384.85,Mbf,3887000.0
2022,933999.0,"Forest Products, Lumber",85,Santa Clara,,,875.0,589.71,MBF,516000.0
2022,933999.0,"Forest Products, Lumber",87,Santa Cruz,,,22700.0,334.27,MBF,7588000.0
2022,933999.0,"Forest Products, Lumber",89,Shasta,,,68400.0,204.68,Mbf,14000000.0
2022,933999.0,"Forest Products, Lumber",91,Sierra,,,13300.0,91.73,mbf,1220000.0
2022,933999.0,"Forest Products, Lumber",93,Siskiyou,,,144000.0,186.85,Mbf,26906000.0
2022,933999.0,"Forest Products, Lumber",97,Sonoma,,,41300.0,175.3,mbf,7240000.0
2022,933999.0,"Forest Products, Lumber",103,Tehama,,,22100.0,97.33,mbf,2151000.0
2022,933999.0,"Forest Products, Lumber",107,Tulare,,,11600.0,34.66,Mbf,402000.0
2022,933999.0,"Forest Products, Lumber",109,Tuolumne,,,28700.0,80.98,Mbf,2324000.0
2022,933999.0,"Forest Products, Lumber",115,Yuba,,,5880.0,99.66,MBF,586000.0
2022,933999.0,"Forest Products, Lumber",999,State Total,,,1386583.0,174.53,Mbf,242001430.0
2022,218899.0,"Fruits & Nuts, Unspecified",1,Alameda,1900.0,,,,,6345000.0
2022,218899.0,"Fruits & Nuts, Unspecified",5,Amador,153.0,,,,,335000.0
2022,218899.0,"Fruits & Nuts, Unspecified",7,Butte,790.0,,,,,3490000.0
2022,218899.0,"Fruits & Nuts, Unspecified",9,Calaveras,,,,,,56000.0
2022,218899.0,"Fruits & Nuts, Unspecified",11,Colusa,,,,,,25000000.0
2022,218899.0,"Fruits & Nuts, Unspecified",13,Contra Costa,634.0,,,,,2898000.0
2022,218899.0,"Fruits & Nuts, Unspecified",17,El Dorado,,,,,,1123000.0
2022,218899.0,"Fruits & Nuts, Unspecified",23,Humboldt,97.0,,,,,506000.0
2022,218899.0,"Fruits & Nuts, Unspecified",27,Inyo,32.0,,,,,426000.0
2022,218899.0,"Fruits & Nuts, Unspecified",31,Kings,5390.0,,,,,41690000.0
2022,218899.0,"Fruits & Nuts, Unspecified",33,Lake,8.0,,,,,41200.0
2022,218899.0,"Fruits & Nuts, Unspecified",43,Mariposa,,,,,,84800.0
2022,218899.0,"Fruits & Nuts, Unspecified",45,Mendocino,100.0,,,,,1085000.0
2022,218899.0,"Fruits & Nuts, Unspecified",51,Mono,17.0,,,,,48100.0
2022,218899.0,"Fruits & Nuts, Unspecified",55,Napa,,,,,,154000.0
2022,218899.0,"Fruits & Nuts, Unspecified",57,Nevada,41.0,,,,,375000.0
2022,218899.0,"Fruits & Nuts, Unspecified",61,Placer,,,,,,744000.0
2022,218899.0,"Fruits & Nuts, Unspecified",63,Plumas,4.0,,,,,73400.0
2022,218899.0,"Fruits & Nuts, Unspecified",65,Riverside,450.0,,,,,7500000.0
2022,218899.0,"Fruits & Nuts, Unspecified",67,Sacramento,707.0,,,,,4772000.0
2022,218899.0,"Fruits & Nuts, Unspecified",69,San Benito,519.0,,,,,12426000.0
2022,218899.0,"Fruits & Nuts, Unspecified",77,San Joaquin,950.0,,,,,6354000.0
2022,218899.0,"Fruits & Nuts, Unspecified",79,San Luis Obispo,4080.0,,,,,36162000.0
2022,218899.0,"Fruits & Nuts, Unspecified",81,San Mateo,114.0,,,,,890000.0
2022,218899.0,"Fruits & Nuts, Unspecified",83,Santa Barbara,490.0,,,,,2361000.0
2022,218899.0,"Fruits & Nuts, Unspecified",85,Santa Clara,255.0,,,,,2438000.0
2022,218899.0,"Fruits & Nuts, Unspecified",87,Santa Cruz,,,,,,545000.0
2022,218899.0,"Fruits & Nuts, Unspecified",89,Shasta,,,,,,108000.0
2022,218899.0,"Fruits & Nuts, Unspecified",91,Sierra,6.0,,,,,3460.0
2022,218899.0,"Fruits & Nuts, Unspecified",93,Siskiyou,5.0,,,,,9000.0
2022,218899.0,"Fruits & Nuts, Unspecified",95,Solano,658.0,,,,,7364000.0
2022,218899.0,"Fruits & Nuts, Unspecified",97,Sonoma,,,,,,401000.0
2022,218899.0,"Fruits & Nuts, Unspecified",107,Tulare,930.0,,,,,39224000.0
2022,218899.0,"Fruits & Nuts, Unspecified",109,Tuolumne,225.0,,,,,33100.0
2022,218899.0,"Fruits & Nuts, Unspecified",111,Ventura,988.0,,,,,15032000.0
2022,218899.0,"Fruits & Nuts, Unspecified",113,Yolo,1050.0,,,,,5204000.0
2022,218899.0,"Fruits & Nuts, Unspecified",115,Yuba,774.0,,,,,5926000.0
2022,218899.0,"Fruits & Nuts, Unspecified",998,Sum of Others,21200.0,,,,,262431000.0
2022,218899.0,"Fruits & Nuts, Unspecified",999,State Total,42567.0,,,,,493658060.0
2022,335999.0,"Garlic, All",19,Fresno,23200.0,7.97,185000.0,1902.0,Tons,351870000.0
2022,335999.0,"Garlic, All",29,Kern,6000.0,8.7,52200.0,2513.68,Tons,131214000.0
2022,335999.0,"Garlic, All",49,Modoc,425.0,5.79,2460.0,560.98,Tons,1380000.0
2022,335999.0,"Garlic, All",53,Monterey,3260.0,6.81,22200.0,3254.82,Tons,72257000.0
2022,335999.0,"Garlic, All",77,San Joaquin,3480.0,7.7,26800.0,653.51,Tons,17514000.0
2022,335999.0,"Garlic, All",85,Santa Clara,392.0,2.63,1030.0,2613.59,,2692000.0
2022,335999.0,"Garlic, All",998,Sum of Others,3310.0,,,,,13260000.0
2022,335999.0,"Garlic, All",999,State Total,40067.0,7.88,289690.0,1991.53,Tons,590187000.0
2022,449999.0,"Goats & Kids, Unspecified",5,Amador,,,,,,469000.0
2022,449999.0,"Goats & Kids, Unspecified",63,Plumas,,,,,,38900.0
2022,449999.0,"Goats & Kids, Unspecified",99,Stanislaus,,,,,,3991000.0
2022,449999.0,"Goats & Kids, Unspecified",103,Tehama,,,,,,805000.0
2022,449999.0,"Goats & Kids, Unspecified",998,Sum of Others,,,,,,6836000.0
2022,449999.0,"Goats & Kids, Unspecified",999,State Total,,,,,,12139900.0
2022,202999.0,"Grapefruit, All",25,Imperial,642.0,15.73,10100.0,686.04,Tons,6929000.0
2022,202999.0,"Grapefruit, All",29,Kern,1400.0,17.21,24100.0,944.19,Tons,22755000.0
2022,202999.0,"Grapefruit, All",65,Riverside,5970.0,14.1,84200.0,306.24,Tons,25785000.0
2022,202999.0,"Grapefruit, All",71,San Bernardino,119.0,12.86,1530.0,844.44,Tons,1292000.0
2022,202999.0,"Grapefruit, All",73,San Diego,1010.0,18.42,18600.0,858.23,Tons,15963000.0
2022,202999.0,"Grapefruit, All",107,Tulare,2960.0,21.99,65100.0,641.0,Tons,41729000.0
2022,202999.0,"Grapefruit, All",998,Sum of Others,57.0,,,,,651000.0
2022,202999.0,"Grapefruit, All",999,State Total,12158.0,16.83,203630.0,562.06,Tons,115104000.0
2022,,"Grapes, All",1,Alameda,2690.0,5.61,15100.0,1466.03,Tons,22137000.0
2022,,"Grapes, All",5,Amador,3000.0,3.15,9460.0,1394.61,Tons,13193000.0
2022,,"Grapes, All",9,Calaveras,845.0,0.89,749.0,1428.57,Tons,1070000.0
2022,,"Grapes, All",11,Colusa,1270.0,4.85,6160.0,954.87,Tons,5882000.0
2022,,"Grapes, All",13,Contra Costa,1840.0,5.28,9710.0,778.17,Tons,7556000.0
2022,,"Grapes, All",19,Fresno,169000.0,11.31,1912000.0,645.73,Tons,1234640000.0
2022,,"Grapes, All",23,Humboldt,102.0,2.0,204.0,2000.0,Tons,408000.0
2022,,"Grapes, All",29,Kern,96200.0,10.79,1038000.0,1343.46,Tons,1394510000.0
2022,,"Grapes, All",31,Kings,5720.0,14.51,83000.0,473.48,Tons,39299000.0
2022,,"Grapes, All",33,Lake,11000.0,4.14,45600.0,1858.68,Tons,84756000.0
2022,,"Grapes, All",39,Madera,54500.0,9.89,539000.0,433.94,Tons,233893000.0
2022,,"Grapes, All",41,Marin,153.0,1.6,245.0,3391.84,Tons,831000.0
2022,,"Grapes, All",45,Mendocino,16500.0,2.86,47100.0,1793.74,Tons,84485000.0
2022,,"Grapes, All",53,Monterey,41500.0,2.99,124000.0,1401.52,Tons,173789000.0
2022,,"Grapes, All",55,Napa,46100.0,2.84,131000.0,6800.85,Tons,890911000.0
2022,,"Grapes, All",57,Nevada,406.0,0.9,366.0,1633.88,Tons,598000.0
2022,,"Grapes, All",61,Placer,350.0,2.1,735.0,1499.32,Tons,1102000.0
2022,,"Grapes, All",65,Riverside,7460.0,5.68,42400.0,2356.2,Tons,99903000.0
2022,,"Grapes, All",67,Sacramento,38300.0,7.31,280000.0,674.34,Tons,188815000.0
2022,,"Grapes, All",69,San Benito,5320.0,5.39,28700.0,1415.19,Tons,40616000.0
2022,,"Grapes, All",71,San Bernardino,372.0,0.59,219.0,1461.19,Tons,320000.0
2022,,"Grapes, All",77,San Joaquin,87800.0,7.46,655000.0,642.84,Tons,421061000.0
2022,,"Grapes, All",79,San Luis Obispo,42300.0,3.24,137000.0,1911.95,Tons,261937000.0
2022,,"Grapes, All",81,San Mateo,176.0,,,,,1841000.0
2022,,"Grapes, All",83,Santa Barbara,13500.0,3.04,41000.0,2349.83,Tons,96343000.0
2022,,"Grapes, All",85,Santa Clara,1590.0,2.59,4120.0,1968.93,Tons,8112000.0
2022,,"Grapes, All",87,Santa Cruz,665.0,2.47,1640.0,3650.0,Tons,5986000.0
2022,,"Grapes, All",89,Shasta,200.0,1.9,380.0,1250.0,Tons,475000.0
2022,,"Grapes, All",95,Solano,3900.0,5.95,23200.0,1127.76,Tons,26164000.0
2022,,"Grapes, All",97,Sonoma,57000.0,3.35,191000.0,2867.59,Tons,547709000.0
2022,,"Grapes, All",99,Stanislaus,7400.0,9.8,72500.0,560.17,Tons,40612000.0
2022,,"Grapes, All",103,Tehama,209.0,2.46,513.0,1943.47,Tons,997000.0
2022,,"Grapes, All",107,Tulare,42500.0,13.53,575000.0,1462.85,Tons,841137000.0
2022,,"Grapes, All",113,Yolo,18900.0,5.03,95100.0,683.93,Tons,65042000.0
2022,,"Grapes, All",998,Sum of Others,19700.0,,,,,104950000.0
2022,,"Grapes, All",999,State Total,798468.0,7.85,6110201.0,1118.51,Tons,6941080000.0
2022,216999.0,"Grapes, Unspecified",13,Contra Costa,1840.0,5.28,9710.0,778.17,Tons,7556000.0
2022,216999.0,"Grapes, Unspecified",77,San Joaquin,87800.0,7.46,655000.0,642.84,Tons,421061000.0
2022,216999.0,"Grapes, Unspecified",99,Stanislaus,308.0,,,,,6076000.0
2022,216999.0,"Grapes, Unspecified",998,Sum of Others,329.0,,,,,381000.0
2022,216999.0,"Grapes, Unspecified",999,State Total,90277.0,7.42,664710.0,644.82,Tons,435074000.0
2022,216399.0,"Grapes, Raisin",19,Fresno,82600.0,10.61,876000.0,371.0,Tons,325000000.0
2022,216399.0,"Grapes, Raisin",29,Kern,13000.0,16.23,211000.0,553.41,Tons,116770000.0
2022,216399.0,"Grapes, Raisin",31,Kings,1690.0,12.78,21600.0,373.89,Tons,8076000.0
2022,216399.0,"Grapes, Raisin",39,Madera,19600.0,10.36,203000.0,401.81,Tons,81568000.0
2022,216399.0,"Grapes, Raisin",107,Tulare,6630.0,9.38,62200.0,757.6,Tons,47123000.0
2022,216399.0,"Grapes, Raisin",998,Sum of Others,25.0,,,,,124000.0
2022,216399.0,"Grapes, Raisin",999,State Total,123545.0,11.12,1373800.0,421.12,Tons,578661000.0
2022,216199.0,"Grapes, Table",19,Fresno,31800.0,10.47,333000.0,1971.32,Tons,656450000.0
2022,216199.0,"Grapes, Table",29,Kern,59400.0,10.2,606000.0,1968.82,Tons,1193106000.0
2022,216199.0,"Grapes, Table",31,Kings,867.0,11.65,10100.0,1506.54,Tons,15216000.0
2022,216199.0,"Grapes, Table",39,Madera,1600.0,13.81,22100.0,2133.62,Tons,47153000.0
2022,216199.0,"Grapes, Table",65,Riverside,5480.0,5.27,28900.0,2659.03,,76846000.0
2022,216199.0,"Grapes, Table",107,Tulare,30000.0,14.4,432000.0,1761.31,Tons,760887000.0
2022,216199.0,"Grapes, Table",998,Sum of Others,148.0,,,,,3955000.0
2022,216199.0,"Grapes, Table",999,State Total,129295.0,11.09,1432100.0,1920.02,Tons,2753613000.0
2022,,"Grapes, Wine, All",1,Alameda,2690.0,5.61,15100.0,1466.03,Tons,22137000.0
2022,,"Grapes, Wine, All",5,Amador,3000.0,3.15,9460.0,1394.61,Tons,13193000.0
2022,,"Grapes, Wine, All",9,Calaveras,845.0,0.89,749.0,1428.57,Tons,1070000.0
2022,,"Grapes, Wine, All",11,Colusa,1270.0,4.85,6160.0,954.87,Tons,5882000.0
2022,,"Grapes, Wine, All",19,Fresno,54700.0,12.87,704000.0,359.64,Tons,253190000.0
2022,,"Grapes, Wine, All",23,Humboldt,102.0,2.0,204.0,2000.0,Tons,408000.0
2022,,"Grapes, Wine, All",29,Kern,23800.0,9.29,221000.0,382.96,Tons,84634000.0
2022,,"Grapes, Wine, All",31,Kings,3160.0,16.23,51300.0,312.03,Tons,16007000.0
2022,,"Grapes, Wine, All",33,Lake,11000.0,4.14,45600.0,1858.68,Tons,84756000.0
2022,,"Grapes, Wine, All",39,Madera,33300.0,9.43,314000.0,334.94,Tons,105172000.0
2022,,"Grapes, Wine, All",41,Marin,153.0,1.6,245.0,3391.84,Tons,831000.0
2022,,"Grapes, Wine, All",45,Mendocino,16500.0,2.86,47100.0,1793.74,Tons,84485000.0
2022,,"Grapes, Wine, All",47,Merced,15400.0,11.56,178000.0,519.85,Tons,92534000.0
2022,,"Grapes, Wine, All",53,Monterey,41500.0,2.99,124000.0,1401.52,Tons,173789000.0
2022,,"Grapes, Wine, All",55,Napa,46100.0,2.84,131000.0,6800.85,Tons,890911000.0
2022,,"Grapes, Wine, All",57,Nevada,406.0,0.9,366.0,1633.88,Tons,598000.0
2022,,"Grapes, Wine, All",61,Placer,350.0,2.1,735.0,1499.32,Tons,1102000.0
2022,,"Grapes, Wine, All",65,Riverside,1980.0,6.87,13600.0,1695.37,Tons,23057000.0
2022,,"Grapes, Wine, All",67,Sacramento,38300.0,7.31,280000.0,674.34,Tons,188815000.0
2022,,"Grapes, Wine, All",69,San Benito,5320.0,5.39,28700.0,1415.19,Tons,40616000.0
2022,,"Grapes, Wine, All",71,San Bernardino,372.0,0.59,219.0,1461.19,Tons,320000.0
2022,,"Grapes, Wine, All",73,San Diego,978.0,1.84,1800.0,2011.67,Tons,3621000.0
2022,,"Grapes, Wine, All",79,San Luis Obispo,42300.0,3.24,137000.0,1911.95,Tons,261937000.0
2022,,"Grapes, Wine, All",81,San Mateo,176.0,,,,,1841000.0
2022,,"Grapes, Wine, All",83,Santa Barbara,13500.0,3.04,41000.0,2349.83,Tons,96343000.0
2022,,"Grapes, Wine, All",85,Santa Clara,1590.0,2.59,4120.0,1968.93,Tons,8112000.0
2022,,"Grapes, Wine, All",87,Santa Cruz,665.0,2.47,1640.0,3650.0,Tons,5986000.0
2022,,"Grapes, Wine, All",89,Shasta,200.0,1.9,380.0,1250.0,Tons,475000.0
2022,,"Grapes, Wine, All",95,Solano,3900.0,5.95,23200.0,1127.76,Tons,26164000.0
2022,,"Grapes, Wine, All",97,Sonoma,57000.0,3.35,191000.0,2867.59,Tons,547709000.0
2022,,"Grapes, Wine, All",99,Stanislaus,7090.0,10.23,72500.0,476.36,Tons,34536000.0
2022,,"Grapes, Wine, All",103,Tehama,209.0,2.46,513.0,1943.47,Tons,997000.0
2022,,"Grapes, Wine, All",107,Tulare,5840.0,13.8,80600.0,411.0,Tons,33127000.0
2022,,"Grapes, Wine, All",113,Yolo,18900.0,5.03,95100.0,683.93,Tons,65042000.0
2022,,"Grapes, Wine, All",998,Sum of Others,2820.0,,,,,4334000.0
2022,,"Grapes, Wine, All",999,State Total,455416.0,6.23,2820391.0,1123.09,Tons,3173731000.0
2022,216299.0,"Grapes, Wine",5,Amador,3000.0,3.15,9460.0,1394.61,Tons,13193000.0
2022,216299.0,"Grapes, Wine",9,Calaveras,845.0,0.89,749.0,1428.57,Tons,1070000.0
2022,216299.0,"Grapes, Wine",11,Colusa,1270.0,4.85,6160.0,954.87,Tons,5882000.0
2022,216299.0,"Grapes, Wine",19,Fresno,54700.0,12.87,704000.0,359.64,Tons,253190000.0
2022,216299.0,"Grapes, Wine",23,Humboldt,102.0,2.0,204.0,2000.0,Tons,408000.0
2022,216299.0,"Grapes, Wine",29,Kern,23800.0,9.29,221000.0,382.96,Tons,84634000.0
2022,216299.0,"Grapes, Wine",31,Kings,3160.0,16.23,51300.0,312.03,Tons,16007000.0
2022,216299.0,"Grapes, Wine",41,Marin,153.0,1.6,245.0,3391.84,,831000.0
2022,216299.0,"Grapes, Wine",45,Mendocino,,,,,,84485000.0
2022,216299.0,"Grapes, Wine",47,Merced,15400.0,11.56,178000.0,519.85,Tons,92534000.0
2022,216299.0,"Grapes, Wine",61,Placer,350.0,2.1,735.0,1499.32,Tons,1102000.0
2022,216299.0,"Grapes, Wine",65,Riverside,1980.0,6.87,13600.0,1695.37,Tons,23057000.0
2022,216299.0,"Grapes, Wine",67,Sacramento,38300.0,7.31,280000.0,674.34,Tons,188815000.0
2022,216299.0,"Grapes, Wine",69,San Benito,5320.0,5.39,28700.0,1415.19,Tons,40616000.0
2022,216299.0,"Grapes, Wine",71,San Bernardino,372.0,0.59,219.0,1461.19,Tons,320000.0
2022,216299.0,"Grapes, Wine",73,San Diego,978.0,1.84,1800.0,2011.67,Tons,3621000.0
2022,216299.0,"Grapes, Wine",79,San Luis Obispo,42300.0,3.24,137000.0,1911.95,Tons,261937000.0
2022,216299.0,"Grapes, Wine",87,Santa Cruz,665.0,2.47,1640.0,3650.0,Tons,5986000.0
2022,216299.0,"Grapes, Wine",89,Shasta,200.0,1.9,380.0,1250.0,,475000.0
2022,216299.0,"Grapes, Wine",97,Sonoma,57000.0,3.35,191000.0,2867.59,Tons,547709000.0
2022,216299.0,"Grapes, Wine",103,Tehama,209.0,2.46,513.0,1943.47,Tons,997000.0
2022,216299.0,"Grapes, Wine",107,Tulare,5840.0,13.8,80600.0,411.0,Tons,33127000.0
2022,216299.0,"Grapes, Wine",998,Sum of Others,110.0,,,,,154000.0
2022,216299.0,"Grapes, Wine",999,State Total,256054.0,7.45,1907305.0,826.04,Tons,1660150000.0
2022,216299.0,"Grapes, Wine",1,Alameda,1890.0,4.87,9200.0,1539.13,Tons,14160000.0
2022,216299.0,"Grapes, Wine",33,Lake,7810.0,3.53,27600.0,2205.4,Tons,60869000.0
2022,216299.0,"Grapes, Wine",39,Madera,21100.0,8.1,171000.0,339.24,Tons,58010000.0
2022,216299.0,"Grapes, Wine",45,Mendocino,11000.0,2.46,27000.0,,,
2022,216299.0,"Grapes, Wine",53,Monterey,21500.0,3.02,65000.0,1539.02,Tons,100036000.0
2022,216299.0,"Grapes, Wine",55,Napa,36800.0,2.83,104000.0,7693.71,Tons,800146000.0
2022,216299.0,"Grapes, Wine",57,Nevada,314.0,1.15,361.0,1639.89,Tons,592000.0
2022,216299.0,"Grapes, Wine",81,San Mateo,136.0,,,,,1437000.0
2022,216299.0,"Grapes, Wine",83,Santa Barbara,7140.0,2.87,20500.0,2737.17,Tons,56112000.0
2022,216299.0,"Grapes, Wine",85,Santa Clara,411.0,4.33,1780.0,1407.3,Tons,2505000.0
2022,216299.0,"Grapes, Wine",95,Solano,2170.0,5.16,11200.0,1353.66,Tons,15161000.0
2022,216299.0,"Grapes, Wine",99,Stanislaus,4360.0,10.83,47200.0,501.8,,23685000.0
2022,216299.0,"Grapes, Wine",113,Yolo,7040.0,4.64,32700.0,825.02,Tons,26978000.0
2022,216299.0,"Grapes, Wine",998,Sum of Others,2360.0,,,,,3863000.0
2022,216299.0,"Grapes, Wine",999,State Total,124031.0,4.26,517541.0,2361.18,Tons,1163554000.0
2022,216299.0,"Grapes, Wine",1,Alameda,802.0,7.41,5940.0,1342.93,Tons,7977000.0
2022,216299.0,"Grapes, Wine",33,Lake,3180.0,5.69,18100.0,1319.72,Tons,23887000.0
2022,216299.0,"Grapes, Wine",39,Madera,12200.0,11.72,143000.0,329.8,Tons,47162000.0
2022,216299.0,"Grapes, Wine",45,Mendocino,5530.0,3.63,20100.0,,,
2022,216299.0,"Grapes, Wine",53,Monterey,20000.0,2.98,59500.0,1239.55,Tons,73753000.0
2022,216299.0,"Grapes, Wine",55,Napa,9320.0,2.93,27300.0,3324.76,Tons,90766000.0
2022,216299.0,"Grapes, Wine",57,Nevada,92.0,0.05,5.0,1140.0,Tons,5700.0
2022,216299.0,"Grapes, Wine",81,San Mateo,40.0,,,,,404000.0
2022,216299.0,"Grapes, Wine",83,Santa Barbara,6320.0,3.23,20400.0,1972.11,Tons,40231000.0
2022,216299.0,"Grapes, Wine",85,Santa Clara,1180.0,1.98,2340.0,2396.15,Tons,5607000.0
2022,216299.0,"Grapes, Wine",95,Solano,1730.0,6.94,12000.0,916.92,Tons,11003000.0
2022,216299.0,"Grapes, Wine",99,Stanislaus,2730.0,9.27,25300.0,428.89,,10851000.0
2022,216299.0,"Grapes, Wine",113,Yolo,11800.0,5.29,62400.0,610.0,Tons,38064000.0
2022,216299.0,"Grapes, Wine",998,Sum of Others,355.0,,,,,317000.0
2022,216299.0,"Grapes, Wine",999,State Total,75279.0,5.29,396385.0,928.3,Tons,350027700.0
2022,195299.0,"Hay, Green Chop",97,Sonoma,270.0,11.81,3190.0,31.98,Tons,102000.0
2022,195299.0,"Hay, Green Chop",998,Sum of Others,4240.0,,,,,3927000.0
2022,195299.0,"Hay, Green Chop",999,State Total,4510.0,11.81,3190.0,31.98,Tons,4029000.0
2022,394199.0,Salad Greens Nec,53,Monterey,6780.0,7.7,52200.0,918.1,Tons,47925000.0
2022,394199.0,Salad Greens Nec,111,Ventura,578.0,10.26,5930.0,826.98,Tons,4904000.0
2022,394199.0,Salad Greens Nec,998,Sum of Others,296.0,,,,,1360000.0
2022,394199.0,Salad Greens Nec,999,State Total,7654.0,7.9,58130.0,908.81,Tons,54189000.0
2022,,"Hay, All",1,Alameda,2540.0,,,,,805000.0
2022,,"Hay, All",3,Alpine,320.0,,,,,307000.0
2022,,"Hay, All",5,Amador,2340.0,,,,,2831000.0
2022,,"Hay, All",7,Butte,520.0,,,,,637000.0
2022,,"Hay, All",11,Colusa,9000.0,,,,,15271000.0
2022,,"Hay, All",13,Contra Costa,5260.0,,,,,2032000.0
2022,,"Hay, All",17,El Dorado,225.0,,,,,69200.0
2022,,"Hay, All",19,Fresno,56200.0,,,,,85488000.0
2022,,"Hay, All",25,Imperial,281000.0,,,,,482158000.0
2022,,"Hay, All",27,Inyo,,,,,,3629000.0
2022,,"Hay, All",29,Kern,82700.0,,,,,168927000.0
2022,,"Hay, All",31,Kings,24200.0,,,,,69858000.0
2022,,"Hay, All",35,Lassen,47600.0,,,,,68827000.0
2022,,"Hay, All",41,Marin,1020.0,,,,,237000.0
2022,,"Hay, All",47,Merced,93900.0,,,,,155835000.0
2022,,"Hay, All",49,Modoc,72100.0,,,,,126130000.0
2022,,"Hay, All",51,Mono,,,,,,20793000.0
2022,,"Hay, All",53,Monterey,694.0,,,,,434000.0
2022,,"Hay, All",55,Napa,753.0,,,,,169000.0
2022,,"Hay, All",63,Plumas,7900.0,,,,,7676000.0
2022,,"Hay, All",65,Riverside,48300.0,,,,,109958000.0
2022,,"Hay, All",67,Sacramento,16700.0,,,,,25670000.0
2022,,"Hay, All",69,San Benito,8750.0,,,,,5919000.0
2022,,"Hay, All",77,San Joaquin,48200.0,,,,,113322000.0
